ts,service,score_iforest,score_ocsvm,score_autoenc,score_ensemble,alert,action,true_anomaly,iforest_before,ocsvm_before,autoenc_before,iforest_after,ocsvm_after,autoenc_after,pred_before,pred_after
2025-11-10 09:04:00,account-summary,0.1278906556895701,0.339074166020108,0.2075735213934042,0.2248461143676941,0,notify_only,0,0.5707805333349132,0.7287458028710859,0.5578338976301047,0.8834859210603566,0.7691205519052747,0.7912585856017611,0,1
2025-11-10 09:05:00,credit-card-auth,0.1585957260836696,0.4843415962181638,0.0972460666248854,0.2467277963089063,0,notify_only,0,0.7118446372800216,0.529038160134632,0.7889188072121299,0.7512754377490066,0.8225092938667313,0.6558030864639742,0,1
2025-11-10 09:05:00,payments-gateway,0.2996588439309694,0.4071506023839316,0.1292613248188744,0.2786902570445918,0,notify_only,0,0.7180044369251684,0.5338219960326404,0.41863027970324085,0.6957507867620376,0.7737758257101601,0.8509999111134383,0,1
2025-11-10 09:05:00,fraud-detection,0.1941768966882293,0.6664522338255384,0.1778189317659894,0.3461493540932523,0,notify_only,0,0.23076851192384906,0.577224374539331,0.47105570533029073,0.6508014100930559,0.7857641315674412,0.8114851877137428,0,1
2025-11-10 09:05:00,loan-eligibility,0.2564659003154994,0.4692477400328876,0.0,0.2419045467827957,0,notify_only,0,0.3854558955171117,0.6170786017268169,0.2508720703441831,0.8283234007436686,0.8623626118682598,0.7869216843083325,0,1
2025-11-10 09:05:00,account-summary,0.2203109416827023,0.3878798196669422,0.0626091427453734,0.2235999680316727,0,notify_only,0,0.5256349451804642,0.5110508315766464,0.44288518975233016,0.9399076663608057,0.883902571043418,0.7074110392677564,0,1
2025-11-10 09:06:00,credit-card-auth,0.2188074641179405,0.4396734394059624,0.2390450188737355,0.2991753074658795,0,notify_only,0,0.4929392573221127,0.4794085613069971,0.6011075684775639,0.5640396364841952,0.6899577132114767,0.6937111163771761,0,0
2025-11-10 09:06:00,payments-gateway,0.2992755388546634,0.431033518563679,0.0625604381245929,0.2642898318476451,0,notify_only,1,0.3976536372887343,0.6786082973492502,0.5472371058746913,0.8757256732016764,0.8718190409489508,0.7441473957263249,0,1
2025-11-10 09:06:00,fraud-detection,0.2131476133857168,0.571014500496521,0.099610960866095,0.2945910249161109,0,notify_only,0,0.6030874042733897,0.5219671780442986,0.6992295815140823,0.8794168177053558,0.8996403962236117,0.8822850350253582,0,1
2025-11-10 09:06:00,loan-eligibility,0.2788487434100662,0.2724511900264377,0.0451546106485506,0.1988181813616848,0,notify_only,0,0.5467770546742766,0.6385620942394301,0.3414446909737232,0.6093394381981561,0.8442173240875095,0.9079992966572399,0,1
2025-11-10 09:06:00,account-summary,0.1887659889256868,0.2562598791989962,0.1550283586392617,0.2000180755879816,0,notify_only,0,0.5339186030110167,0.33388152900958334,0.4881472634430776,0.9465900640309886,0.6126845898909341,0.806773577378728,0,1
2025-11-10 09:07:00,credit-card-auth,0.222350360272757,0.498451049927489,0.0200342077690823,0.2469452059897761,0,notify_only,0,0.6270601389721622,0.2780577751933978,0.46744305989655843,0.8372949888800174,0.7357482547476959,0.9576677099843817,0,1
2025-11-10 09:07:00,payments-gateway,0.2321053435113802,0.5081696596923513,0.1426099624624545,0.2942949885553953,0,notify_only,0,0.7353548022146086,0.3352146921084266,0.5346992134869162,0.6914899947472828,0.8481092522845637,0.7632863402558974,0,1
2025-11-10 09:07:00,fraud-detection,0.1249874040006699,0.6990376305894537,0.0,0.2746750115300412,0,notify_only,0,0.6075990216762376,0.5555702966196653,0.5740603532114563,0.7551226803863894,0.776820900293184,0.714725292289849,0,1
2025-11-10 09:07:00,loan-eligibility,0.2670891190536252,0.3156077046990492,0.1323429465744832,0.2383465901090525,0,notify_only,0,0.5619261495735121,0.7483486074490617,0.572741472785948,0.8025016923521658,0.885915762113016,0.8736244338799816,0,1
2025-11-10 09:07:00,account-summary,0.1370405912072705,0.2629070959380064,0.1137904245906395,0.1712460372453054,0,notify_only,0,0.5184901136813005,0.6606856147722495,0.5494046298773214,0.8817281871931559,0.9081973517730324,0.7937288015740276,0,1
2025-11-10 09:08:00,credit-card-auth,0.2702276116034945,0.5360708113129836,0.0657208365223267,0.2906730864796016,0,notify_only,0,0.6558699631403054,0.5785103711463957,0.7125647275628839,0.8046908356355974,0.8247451148540349,0.9390149916534904,0,1
2025-11-10 09:08:00,payments-gateway,0.2485513893011318,0.4838671058946896,0.0,0.2441394983986071,0,notify_only,0,0.4010094083433098,0.48413572847171094,0.8757553927745553,0.9325992699789274,0.7828561005824073,0.7784024148203369,0,1
2025-11-10 09:08:00,fraud-detection,0.237337620010373,0.4242655807006111,0.0753222686222811,0.2456418231110884,0,notify_only,0,0.6129530650737248,0.4886509239217892,0.5026497687284113,0.642305717022804,0.6088635769452687,0.8691790738434466,0,1
2025-11-10 09:08:00,loan-eligibility,0.2439998543962286,0.3132849506137433,0.0458881348475237,0.2010576466191652,0,notify_only,0,0.5665570022646487,0.5663915385551067,0.44029653359171683,0.892962308041899,0.7531441288335683,0.8410888794813082,0,1
2025-11-10 09:08:00,account-summary,0.1391885868590729,0.1587751777318886,0.0105325353803174,0.1028320999904263,0,notify_only,0,0.6193042173422068,0.5068388088526242,0.3141397206224812,0.6253338746480162,0.7794427291215114,0.8122248662629374,0,1
2025-11-10 09:09:00,credit-card-auth,0.193416346306142,0.4557187128791409,0.1621238572697637,0.2704196388183489,0,notify_only,0,0.5627530070844432,0.6218845703384955,0.3584325661961876,0.8520698553977103,0.7533473896424367,0.7102402260814664,0,1
2025-11-10 09:09:00,payments-gateway,0.3297255401814401,0.5140123389406049,0.0513405476431489,0.298359475588398,0,notify_only,0,0.6422623705871898,0.3336575365847688,0.5954329742607422,0.9986956509501851,0.7522263627628355,1.0,0,1
2025-11-10 09:09:00,fraud-detection,0.1833352438972451,0.4879521565049174,0.0477074754716896,0.2396649586246174,0,notify_only,0,0.31282696205621197,0.6418928253047012,0.919760989159981,0.8046808945545767,0.8786874575534065,0.6525252918464011,0,1
2025-11-10 09:09:00,loan-eligibility,0.2574211673464674,0.3702515842308619,0.0018301489571996,0.2098343001781762,0,notify_only,0,0.6287472818675222,0.4659733788672386,0.34044870835910984,0.8368088998988248,0.7778183703659354,0.6646340949011494,0,1
2025-11-10 09:09:00,account-summary,0.1370438986584697,0.3080947248854095,0.06953104453622,0.1715565560266998,0,notify_only,0,0.5629672112014772,0.27157319654656176,0.6135330470238585,0.6366384942906828,0.9987187354138506,0.6006812572245463,0,1
2025-11-10 09:10:00,credit-card-auth,0.2273834974814326,0.4754675523031625,0.1460744999576603,0.2829751832474185,0,notify_only,0,0.6435091870140869,0.4541567705736375,0.5109266654740297,0.8244456400375658,0.5665324357978989,0.8078264424051677,0,1
2025-11-10 09:10:00,payments-gateway,0.3478834217219698,0.4541745332817557,0.082682940371994,0.2949136317919065,0,notify_only,0,0.7033752898439071,0.4184236337058201,0.4341995732559827,0.7207453748641477,0.6320444000165674,0.8596538536015259,0,1
2025-11-10 09:10:00,fraud-detection,0.2428778734015541,0.4285023135197227,0.1285029128921231,0.2666276999378,0,notify_only,0,0.4186473652686502,0.5882799239327249,0.4555132162233878,0.6115113026728913,0.7088479980243321,0.880462831099215,0,1
2025-11-10 09:10:00,loan-eligibility,0.2497034582249404,0.4257279317961173,0.088085582181315,0.2545056574007909,0,notify_only,0,0.43137930915881684,0.7082691285792663,0.7004559377043735,0.7994398951500067,0.7993256094654627,0.9211094337205986,0,1
2025-11-10 09:10:00,account-summary,0.1327224889558345,0.3278372047387698,0.0546695243920361,0.1717430726955468,0,notify_only,0,0.7703652533244972,0.7375111165707612,0.362549947349559,0.7130227608044102,0.756399151548764,0.827994163103887,1,1
2025-11-10 09:11:00,credit-card-auth,0.1608418964764821,0.3430148446338917,0.0775306696102954,0.1937958035735564,0,notify_only,0,0.34483468944164375,0.6440954212768739,0.7151359956698546,0.7161455816839516,0.6991892435476385,0.8528372856300966,0,1
2025-11-10 09:11:00,payments-gateway,0.3520703049271716,0.7034376986032274,0.0634813205520318,0.3729964413608103,0,notify_only,0,0.6990199788741124,0.40586697353746504,0.7059898970642984,0.8947850224107311,0.7864792877996266,0.693878221943163,0,1
2025-11-10 09:11:00,fraud-detection,0.2133275276501468,0.6679894019293524,0.036477779504302,0.3059315696946004,0,notify_only,0,0.3825605010186274,0.46669513875010815,0.3930411318016328,0.7151880523786468,0.9293485623506988,0.7750462481542948,0,1
2025-11-10 09:11:00,loan-eligibility,0.2708954347377328,0.40660874171599,0.1552620388897923,0.2775887384478384,0,notify_only,0,0.23322621680965205,0.4150302427241511,0.719422526874266,0.7806868044358387,0.8676482567919835,0.8163880063550095,0,1
2025-11-10 09:11:00,account-summary,0.1252874121329739,0.3183430447292357,0.0540156070031025,0.1658820212884374,0,notify_only,0,0.7149502845455928,0.7147298162601952,0.6570362494488785,0.8408478829623658,0.74656122926386,0.6953528862783306,1,1
2025-11-10 09:12:00,credit-card-auth,0.2094201394547991,0.6498290266796684,0.2090303356106426,0.35609316724837,0,notify_only,0,0.4255788890198548,0.150703045963191,0.41303151373067776,0.6640793286022534,0.840838303128973,0.7298087356667867,0,1
2025-11-10 09:12:00,payments-gateway,0.2726301173665415,0.3783262812069493,0.1155321274909164,0.2554961753548024,0,notify_only,0,0.30834544825692334,0.20836719468847303,0.5527995128487309,0.9142159900481807,0.6632936030769618,0.8829688001079355,0,1
2025-11-10 09:12:00,fraud-detection,0.1464062456298403,0.5546234645961938,0.0591045216355167,0.2533780772871836,0,notify_only,0,0.6482161236142745,0.697254009382449,0.6656797311167124,0.7913955787172821,0.8536537530198849,0.7736419034396634,1,1
2025-11-10 09:12:00,loan-eligibility,0.3791901157334404,0.4831380237765037,0.056502218681055,0.3062767860636664,0,notify_only,0,0.5965516015436494,0.5162618054533931,0.6486771473836154,0.8455094408884829,0.923123515771096,0.8192702240332004,0,1
2025-11-10 09:12:00,account-summary,0.2296802491593745,0.439451094161155,0.0328570306629249,0.2339961246611515,0,notify_only,0,0.504830059601271,0.2650497218892815,0.7298509093443358,0.7197926893148183,0.7112605593638679,0.7384494315342397,0,1
2025-11-10 09:13:00,credit-card-auth,0.2764575070731643,0.461017949337962,0.200451862451255,0.3126424396207938,0,notify_only,0,0.5345878982346309,0.6979271552917456,0.5102388334333098,0.6457163107544929,0.9423892421899781,0.8852451578285562,0,1
2025-11-10 09:13:00,payments-gateway,0.2561846886402449,0.4152706105326456,0.1270607085494818,0.2661720025741241,0,notify_only,0,0.39730233662498005,0.7012401446374744,0.5197605346446614,0.7240368961858088,0.8614793946148179,0.7476013168735941,0,1
2025-11-10 09:13:00,fraud-detection,0.20489608755959,0.498857924561607,0.2288550157643252,0.3108696759618407,0,notify_only,0,0.27501330683582736,0.4753139116728777,0.8011192430513062,0.7285335510092105,0.7562545518772661,0.7860015665115545,0,1
2025-11-10 09:13:00,loan-eligibility,0.3186660179779452,0.4081029873606441,0.0,0.2422563351128631,0,notify_only,0,0.352818377291332,0.37374668954974133,0.5586644160816938,0.8447946335717533,0.8950188764293879,0.7818874712486539,0,1
2025-11-10 09:13:00,account-summary,0.1678634574744479,0.3138725660287221,0.1229321600282319,0.2015560611771339,0,notify_only,0,0.6002752812885105,0.5759559155559391,0.7221085339450911,0.7865658837091826,0.6041448226877264,0.7726680932866609,0,1
2025-11-10 09:14:00,credit-card-auth,0.3106739329758373,0.3380342979762192,0.1866874952548365,0.2784652420689644,0,notify_only,0,0.7298982528781498,0.31499013964649974,0.622596209864973,0.8226358252178094,0.8561040966672466,0.8329037482718751,0,1
2025-11-10 09:14:00,payments-gateway,0.3537325233520877,0.3686542611586317,0.1026667015223762,0.2750178286776986,0,notify_only,0,0.42298502421388207,0.12864494358636358,0.6322319993566968,0.7232380467957016,0.8623922032718471,0.736855630519911,0,1
2025-11-10 09:14:00,fraud-detection,0.1726859209940005,0.4652539617397735,0.1459664280163008,0.2613021035833583,0,notify_only,0,0.5144213631966088,0.6203990270934592,0.5884318505602228,0.8479209842170221,0.7426990073679822,0.8408224281483946,0,1
2025-11-10 09:14:00,loan-eligibility,0.2837243603277911,0.483385380386846,0.0993489622045248,0.2888195676397206,0,notify_only,0,0.5558398122672374,0.6728822318244478,0.2877948819533442,0.8603491547194937,0.7768352845745662,0.769025661875885,0,1
2025-11-10 09:14:00,account-summary,0.174154085520971,0.1719989384207467,0.1325633288312348,0.1595721175909842,0,notify_only,0,0.546706640895496,0.49731931104815136,0.5274060045890299,0.8505380946991594,0.6749733666616138,0.8213318112604173,0,1
2025-11-10 09:15:00,credit-card-auth,0.272009937322788,0.5336277137243894,0.0,0.2685458836823924,0,notify_only,0,0.5478277934311458,0.4944204654772796,0.6068273741353228,0.811775133014275,0.7189126209751061,0.8420672240713579,0,1
2025-11-10 09:15:00,payments-gateway,0.3107075790847626,0.3563213873692917,0.0,0.2223429888180181,0,notify_only,0,0.7532390316351254,0.41324341715832935,0.7932433740762158,0.6036614564528594,0.6066189680659774,0.8448204053802588,0,1
2025-11-10 09:15:00,fraud-detection,0.150958866289892,0.5913773562708158,0.1213032524609717,0.2878798250072265,0,notify_only,0,0.5778651787904332,0.6886480632069044,0.4874019333701885,0.6501415087036079,0.6997470141656635,0.7065039730776285,0,0
2025-11-10 09:15:00,loan-eligibility,0.2362534298507091,0.5845821083502394,0.2003077091432751,0.3403810824480746,0,notify_only,0,0.6256914973628928,0.4325132171801615,0.5166634908580183,0.8743472496811835,0.6831072197476694,0.8639848876163233,0,1
2025-11-10 09:15:00,account-summary,0.1643179252476231,0.4172486244925844,0.3024095114471867,0.2946586870624647,0,notify_only,0,0.39607632723986186,0.42530970636894766,0.8042857560606802,0.754142206125722,0.58320494521219,0.8334571467498721,0,1
2025-11-10 09:16:00,credit-card-auth,0.5622706948615813,0.5949982921904449,0.7973263008358331,0.6515317626292864,0,notify_only,0,0.86727257118563,0.5136490495495718,0.4466354063609921,0.7851083784725654,0.8485575595339104,0.833316370121033,0,1
2025-11-10 09:16:00,payments-gateway,0.2933394755428957,0.5170497304603112,0.2690866212366697,0.3598252757466256,0,notify_only,0,0.44923801036716443,0.1816759880577678,0.4902771868672504,0.747852744244264,0.8337122904967379,0.7776532084042813,0,1
2025-11-10 09:16:00,fraud-detection,0.2020837667567142,0.5961482161382775,0.1340486068155572,0.310760196570183,0,notify_only,0,0.6068681562906502,0.6728309183611095,0.8062254681389274,0.7213464567256289,0.6730633497308094,1.0,1,1
2025-11-10 09:16:00,loan-eligibility,0.2865891136537592,0.2805913648654768,0.1295623359434136,0.2322476048208832,0,notify_only,0,0.5389916432917877,0.5005598869106668,0.586632455120576,0.7761140516046583,0.9180680125353923,1.0,0,1
2025-11-10 09:16:00,account-summary,0.1880589377716929,0.3413569030352169,0.0905081505191021,0.2066413304420039,0,notify_only,0,0.598291727700323,0.6768181664960875,0.5690355827331883,0.705087596584374,0.6861024394644022,0.8920976610986209,0,1
2025-11-10 09:17:00,credit-card-auth,0.2318575445406416,0.5316173393137578,0.0553568676001799,0.2729439171515264,0,notify_only,0,0.49703015380047716,0.5527098111058654,0.6790364466503837,0.8401324128831958,0.7570468915439341,0.8725955831323046,0,1
2025-11-10 09:17:00,payments-gateway,0.3167773105093902,0.5824953392152443,0.3037823319340922,0.4010183272195756,0,notify_only,0,0.47800213456951207,0.6518241392446256,0.5240212151088611,0.7769814031068365,0.7242066721837671,0.8133323032587775,0,1
2025-11-10 09:17:00,fraud-detection,0.2662345682683452,0.4222887033833225,0.0872127060338992,0.2585786592285222,0,notify_only,0,0.5919215370870515,0.370865929260343,0.6749084210566159,1.0,0.8188634886513605,0.7037651112497406,0,1
2025-11-10 09:17:00,loan-eligibility,0.1821799960456924,0.3761411582451514,0.132799178237371,0.2303734441760716,0,notify_only,0,0.4627175151809763,0.5458007016777601,0.6669110921758463,0.8031633034582468,0.8633845296196514,0.727167060624936,0,1
2025-11-10 09:17:00,account-summary,0.1698039388677285,0.3716896737779924,0.1301167052393365,0.2238701059616858,0,notify_only,0,0.4268987118695587,0.6183115144118613,0.2775532032741338,0.7772672342861034,0.7135167531439829,0.7845490696024526,0,1
2025-11-10 09:18:00,credit-card-auth,0.2395284499242261,0.5217976811829996,0.1407541325581714,0.300693421221799,0,notify_only,0,0.4547487165063457,0.4958781657257742,0.5119838681860768,0.6767642328960518,0.7007073861810517,0.8195785917702896,0,1
2025-11-10 09:18:00,payments-gateway,0.3348058452538551,0.5328345529736891,0.0889709040548781,0.3188704340941408,0,notify_only,0,0.42680060735972974,0.31426610437903224,0.4165296373558348,0.7581280673637585,0.8404355972599892,0.919957773290851,0,1
2025-11-10 09:18:00,fraud-detection,0.1659834578607069,0.4785892821222216,0.0318176606104593,0.2254634668644626,0,notify_only,0,0.719541884470478,0.559830932674077,0.44529863533553327,0.8660993914981376,0.8183736567214092,0.773104729567339,0,1
2025-11-10 09:18:00,loan-eligibility,0.2440623278645796,0.3939756973596743,0.113865978983687,0.2506346680693136,0,notify_only,0,0.45153604914613377,0.540731996830207,0.6502161455854473,0.686245824910399,0.8817381010044728,0.6764401263449509,0,1
2025-11-10 09:18:00,account-summary,0.1793942340512841,0.3459532742380486,0.061349054551875,0.1955655209470692,0,notify_only,0,0.6870176056699894,0.4517337182214661,0.4876190292365301,0.77875942199467,0.774255007453733,0.8708709439982243,0,1
2025-11-10 09:19:00,credit-card-auth,0.1764699318036439,0.589166152214199,0.0843616553369647,0.2833325797849358,0,notify_only,0,0.4407073257343618,0.6973796183184616,0.6128450473818468,0.6589790376885887,0.9696418144387644,0.760095062215177,0,1
2025-11-10 09:19:00,payments-gateway,0.3456516651264339,0.4852875940139146,0.1567932474759906,0.329244168872113,0,notify_only,0,0.5438596544251683,0.5769104787523087,0.6199916249170846,0.7129418477473655,0.7676698694356704,0.7662450503512196,0,1
2025-11-10 09:19:00,fraud-detection,0.1030417085155358,0.6492191523848153,0.0,0.250753620300117,0,notify_only,0,0.3679545503274026,0.7665859897232481,0.6685927763355118,0.893407694273277,0.790376904314701,0.7043609176656918,0,1
2025-11-10 09:19:00,loan-eligibility,0.2762949109335934,0.4537938338497987,0.0484300891367708,0.2595062779733876,0,notify_only,0,0.4749624283403855,0.5856656273380707,0.8471838816210517,0.802598139900412,0.808759453467538,0.8145782708122421,0,1
2025-11-10 09:19:00,account-summary,0.1969744859988325,0.4052601221788394,0.0044212028582509,0.2022186036786409,0,notify_only,1,0.4888210286796522,0.38763134360124296,0.4649614856781924,0.6648096328938647,0.8684415683541674,0.6730348972298619,0,1
2025-11-10 09:20:00,credit-card-auth,0.2383859415013116,0.4194321171063971,0.0630516632920847,0.2402899072999312,0,notify_only,0,0.636789098987805,0.25161664245845516,0.6658445444413059,0.8027829599151285,0.5403349250381768,0.7559374943840251,0,1
2025-11-10 09:20:00,payments-gateway,0.3232790918257187,0.5928469607793388,0.067348227920363,0.3278247601751402,0,notify_only,0,0.4698531624108042,0.5015002173504967,0.7368066168000436,0.7066814000918819,0.7782025573584884,0.8992805811267994,0,1
2025-11-10 09:20:00,fraud-detection,0.1508853116149497,0.4715227525226006,0.0658692896552135,0.2294257845975879,0,notify_only,0,0.5673597448674919,0.39311032020536485,0.2220916771627301,0.7062210882627127,0.6588221729396952,0.7130907001210249,0,1
2025-11-10 09:20:00,loan-eligibility,0.3681412892632469,0.4189399803175163,0.1361216384287449,0.3077343026698361,0,notify_only,1,0.4157532890320754,0.7105913815262109,0.5029470947360664,0.7990133308819786,0.8661432783573437,0.9183714290294648,0,1
2025-11-10 09:20:00,account-summary,0.2188534819711103,0.3156980648362734,0.0642308880272479,0.1995941449448772,0,notify_only,0,0.44126682298292774,0.47299399318942703,0.5184685482402069,0.9133206771469371,0.7249667246372803,0.8700312265806212,0,1
2025-11-10 09:21:00,credit-card-auth,0.2354841030632261,0.5288930633498246,0.0592113171369695,0.2745294945166734,0,notify_only,0,0.2874359232041398,0.6437225224656262,0.6234012106120419,0.6858888547622145,0.633422231795285,0.898233502936137,0,1
2025-11-10 09:21:00,payments-gateway,0.2970193082736341,0.5223981935254053,0.1925130150934592,0.3373101722974995,0,notify_only,0,0.7627085392170503,0.45553381802569687,0.6513763546868897,0.5344872221108665,0.7657930604941818,0.7854294673416451,0,1
2025-11-10 09:21:00,fraud-detection,0.163423396003374,0.5795123783151308,0.0846022133515041,0.2758459958900029,0,notify_only,0,0.31981328237428075,0.4847175643906291,0.5521369832260575,0.8157457184059529,0.6530082735748499,0.8346632129557583,0,1
2025-11-10 09:21:00,loan-eligibility,0.2383481502200554,0.5365750964125722,0.0560554868232683,0.2769929111519653,0,notify_only,0,0.7850419213950504,0.7021877332713536,0.3907157201558953,0.751768392273112,0.8149091363468353,0.7016429657597004,1,1
2025-11-10 09:21:00,account-summary,0.1346472605940007,0.2089441922544334,0.0617151066565159,0.13510218650165,0,notify_only,0,0.7429981118303872,0.3638272268237084,0.6954451871218411,0.9883114266049691,0.7674537497254386,0.838984347732841,0,1
2025-11-10 09:22:00,credit-card-auth,0.2646192743353543,0.5305621037116921,0.0130726433206024,0.2694180071225496,0,notify_only,0,0.8210829771654674,0.29262602393883086,0.4880213668790594,0.6782124559484863,0.7421090032592544,0.6504546607748047,0,1
2025-11-10 09:22:00,payments-gateway,0.3768589988081857,0.497945158806964,0.213227755796007,0.3626773044703856,0,notify_only,0,0.528425061085838,0.8543606943764586,0.04710598515642073,0.8891193213711485,0.8138075280190978,0.6977558159217278,0,1
2025-11-10 09:22:00,fraud-detection,0.1592682428046684,0.5835328898394959,0.0852008484958634,0.2760006603800093,0,notify_only,0,0.8302039109667799,0.4168486401800265,0.5159883073253159,0.8282249295796587,0.9923243005330993,0.8133006704066292,0,1
